,Context,Response,Text,ID
10221,المحتوى,الكلاب مصدر جيد للترفيه.,ليس لدي كلب بنفسي. أنا فقط أحب رؤية الكلاب هناك.,10221
10222,مندهش,موضوع مثير للاهتمام. هل تواعدت من قبل,قابلت صديقي في طريق العودة من المدرسة الابتدائية. لقد نشأت لتكون مثيرة!,10222
10223,مندهش,نعم هذا صحيح. اعتقدت أنك قد تكون مؤرخة في وقت لاحق في الحياة.,لا ما زلت أعتقد أن الفتيات كان لديهن قواطع في ذلك الوقت.,10223
10224,تأثرت,هذا رائع جدا. هل أرتك؟,صديقتي الجديدة تعرف كيف تطلق القوس.,10224
10225,تأثرت,أوه إذن كلاكما صياد!,نعم. كنت أقوم بجلوس قوسي لأنني كنت أتدرب لموسم الصيد. لقد تصدت لها في اليوم التالي وذهبنا وأطلقنا عليهم النار,10225
10226,عاطفي,بعض العادات تموت بصعوبة. أمي لا تزال تحاول أن ترسل لي الطعام .. أنا رجل ناضج.,جدتي أرسلت لي الكثير من الطعام من خلال أمي. لا تزال تتأكد من أنني أحصل على طعام جيد لأتناوله.,10226
10227,عاطفي,أنا أوافق. إنه نوع مزعج ولكنه لطيف أيضًا.,هاهاها هم نساء جميلات أمنا وجدتنا إيه؟,10227
10228,مخلص,واو اين كنت تعيش في ذلك الوقت.,كان هناك وقت لم ير فيه أبي وأمي بعضهما البعض لمدة 4 سنوات بسبب المدرسة.,10228
10229,مخلص,إذن يا رفاق لم تقم بزيارات أو أي شيء؟,كانت أمي تذهب إلى المدرسة في نيويورك وأبي في كاليفورنيا. إنه لأمر مدهش أنهم فعلوا كل شيء المواعدة لمسافات طويلة.,10229
10230,خائب الامل,أوه لا. ماذا حدث؟,كان من المفترض أن تزور أمي وجدتي الأسبوع الماضي لكنهما ألغيا في اللحظة الأخيرة.,10230
10231,خائب الامل,يجب أن يشعر بالفزع. حسنًا ، على الأقل ليس عليك الاعتناء بهم بعد ذلك.,قالت أمي إنها اضطرت للذهاب إلى العمل لكني لست متأكدة من أنني أصدقها.,10231
10232,فرح,انا احب الكلاب! اي نوع؟,سأقوم برعاية كلب أخي في أسبوعين,10232
10233,فرح,الطفرات هي الأكثر محبوبًا.,أعتقد أنها مختلطة.,10233
10234,المحتوى,هذا يبدو وكأنه ليلة سعيدة. اي فيلم,يا رجل. لقد حصلت للتو على طن من تاكو بيل. ذاهب للعثور على فيلم و chown down.,10234
10235,المحتوى,هاتشي. أفضل فيلم كلب على الإطلاق.,لم أختر واحدة حتى الآن. أريد نوعًا ما أن أرى شيئًا يجعلك تشعر.,10235
10236,فرح,يبدو ذلك مشوقا. كم من الوقت سوف تبقى؟,سأذهب إلى نيويورك مع بعض الأصدقاء في نهاية الأسبوع المقبل. لم اكن ابدا,10236
10237,فرح,هذا بارد. هل خططت كل شيء؟,سنبقى هناك لمدة 4 أيام.,10237
10238,المحتوى,يبدو لطيفا. ما هي درجة الحرارة في مكانك؟,الطقس بالخارج رائع في هذا الوقت من العام.,10238
10239,المحتوى,أعتقد أنني لن أخرج في جو يقترب من 100 درجة. هذا جنون.,كان أعلى مستوى اليوم 90. عادة ما يكون حول 98-100.,10239
10240,ممتن,هذا جيد! أتمنى أن يزرع المزيد من الناس الحدائق الصحية أكثر لزراعة طعامك.,لقد بدأت مؤخرًا في البستنة ولكني لست جيدًا جدًا. الحمد لله جاء والدي وساعدني! لقد وفر على أمي الكثير من الوقت والجهد!,10240
10241,ممتن,هذا رائع. أحبها عندما يعلم الجيل الأكبر الأصغر سناً.,أنا موافق. أنا فقط لا أعرف أي شيء عنها! لهذا السبب كنت ممتنًا للمساعدة! أنا أتعلم ما يعرفه!,10241
10242,موثوق,هذا رائع! يجب أن تشعر أنك على قيد الحياة وبصحة جيدة,لقد فقدت بعض الوزن مؤخرًا والآن عندما أرتدي ملابسي أشعر بثقة أكبر.,10242
10243,موثوق,إنه لأمر مدهش كيف أن الوصول إلى هذه الأنواع من الأهداف الصحية يجلب لك أشياء لم تكن لتتخيلها من قبل قبل أن تمر بها,أنا بالتأكيد لدي المزيد من الطاقة.,10243
10244,موثوق,على حق ، ترى دائمًا الصور قبل وبعد لأشخاص آخرين ولكن أثناء قيامك بذلك يبدو أنه يستغرق إلى الأبد,بالضبط. لم أعتقد أبدًا أنني سأكون ناجحًا أيضًا.,10244
10245,موثوق,نعم ، في كثير من الأحيان ، كانت ستعود بأسرع ما تضيع,لقد استغرق الأمر بالتأكيد إلى الأبد ولكنه أفضل من خسارته بسرعة.,10245
10246,غاضب,تمتص شركات التأمين. أكره التعامل معهم.,أنا غاضب جدا! تستمر شركة التأمين الخاصة بي في رفض مطالبة صحيحة وتتسبب في قيام الطبيب بإرسال فاتورة إلي! ما زلت مضطرًا للاتصال والقيام بعملهم من أجلهم,10246
10247,غاضب,إنهم يحاولون عدم الدفع إذا لم يكن لديهم أيضًا. أكثر من دولار في بنكهم.,نعم ، من الواضح تمامًا أنهم لا يهتمون حقًا.,10247
10248,عاطفي,هذا رائع! أحب أن أحصل على شيء كهذا من قريب! هل لها أي قيمة عاطفية؟,لقد ورثت بندقية جدي.,10248
10249,عاطفي,كان ذلك رائعًا لدرجة أنه تم اختيارك للحصول عليه ونأمل أن تعيده مرة أخرى!,نعم إنه يتماشى مع بقية الأشياء. إنها بندقية كان يصطادها ويطاردها والدي. الآن لقد حصلت عليه.,10249
10250,فخور,رائع! الصف السادس هذا مذهل. هل تخطط للاحتفال؟,أنا فخور جدًا بابني الذي أنهى للتو الصف السادس.,10250
10251,فخور,مرح! يجب أن يكون شغوفًا حقًا بالتعلم,أنهى على قائمة الشرف. لقد ذهبنا بالفعل إلى ديف وبستر اليوم.,10251
10252,فخور,هذا حقًا خاص وموقف رائع,نعم إنه يستمتع حقًا. إنه يخبرني دائمًا بالأشياء التي تعلمها.,10252
10253,فخور,يبدو أن المستقبل مشرق بالنسبة له,نعم هو يعمل بشكل جيد. إنه طفل جيد.,10253
10254,متفائل,ما هو ولينغتون؟,"أنا على وشك وضع فينيسون ويلينجتون في الفرن. أعتقد أنه سيخرج رائعًا "".",10254
10255,متفائل,رائع من أين تحصل على لحم الغزال الخاص بك؟,لحمها (عادة فيليه بقري) مغطى بطبقة من الفطر مغطاة ببروسكويتو مغطاة في عجين الفطير. ثم تخبزه.,10255
10256,غيور,أي أكثر من ذلك؟ هل هم بأمان ؟؟,والدي اشترى للتو دراجة نارية جديدة لأختي لأن والدتها القديمة لم تعد آمنة! لماذا لا يمكنني الحصول على دراجة نارية مجانية ؟!,10256
10257,غيور,ما الذي جعلها غير آمنة؟,"هاها! لديك نقطة. ربما كان يجب أن أقول ""أكثر أمانًا""!",10257
10258,غيور,رائع يا رفاق يمكنك السباق ومن يخسر يحصل على واحدة جديدة,كان خاملا لفترة طويلة.,10258
10259,مندهش,جيد منذ متى وأنت لا تتحدث مع بعضكما البعض؟,كنت متحمسة لأن جاري جاء إلى باب منزلي,10259
10260,مندهش,واو هي غريبة بعض الشيء.,لم أتحدث معها منذ أن قدمت نفسها عندما انتقلنا إلى هنا لأول مرة,10260
10261,بهيجة,أراهن أن هذا شعور جيد,تمكنت من حل بعض مشكلات الاتصال التي واجهتها مع مديري. يمكنني أخيرًا الاستمتاع بعملي بعقل هادئ.,10261
10262,بهيجة,إنه كذلك بالتأكيد. لا يجب أن تضطر إلى القلق بشأن وظيفتك,نعم. الآن لدي عطلة نهاية أسبوع لطيفة. يمكن أن يكون لمشاكل العمل تأثير كبير على حياتي.,10262
10263,رعاية,يبدو أن لديك الكثير من الحيوانات!,أنا أستمتع حقًا برعاية الحيوانات التي لا حول لها ولا قوة. جميع قططنا هي عمليات إنقاذ!,10263
10264,رعاية,بالتأكيد يمكنهم أن يعلمونا الكثير,ليس بالكثير. 3 قطط. نحب فقط مساعدتهم قدر الإمكان ومنحهم حياة جيدة.,10264
10265,رعاية,هذا يراعي مشاعر الآخرين منك. ما هي واجباتك كأم صف؟,أنا أتطوع لأكون أمًا في الفصل هذا العام.,10265
10266,رعاية,آه أفتقد قيلولة. لو كان بإمكاني العودة إلى روضة الأطفال.,مساعدة مع الأطفال. قراءة القيلولة والفن. إنها صف روضة أطفال.,10266
10267,متضايق,تلك فظيعة جدا.,قطتي ألقى كرة شعر على السرير أمس. كنت مستاء جدا!,10267
10268,متضايق,هل وضعت القط في الوقت المستقطع؟,أنا أعرف! كنت خائفًا جدًا من التقاطها لرميها بعيدًا.,10268
10269,دمر,رائع. هل حصلت عليه بعد ذلك؟,لقد ادخرت المال لمدة أربع سنوات لشراء دراجتي النارية.,10269
10270,دمر,أوه لا! هل انت بخير؟,نعم منذ أسبوعين ولكني تحطمت الأسبوع الماضي.,10270
