,Context,Response,Text,ID
30340,بهيجة,هذا جيد.,لقد كنت سعيدًا جدًا مؤخرًا ، يبدو أن كل شيء بدأ أخيرًا في وضعه الصحيح,30340
30341,بهيجة,اعرف هذا الشعور. إنه شعور جيد أن تكون على الطريق الصحيح أخيرًا,لقد وصلنا إلى رقعة خشنة تبدو الأشياء أكثر إشراقًا,30341
30342,حنين,هذا يبدو وكأنه تقليد أنيق. ماذا فعلتم يا رفاق بالتفاح بمجرد قطفه؟,اعتادت عائلتي على قطف التفاح كل عام عندما كنت صغيراً ، لذا أبدأ الآن هذا التقليد مع أطفالي الصغار.,30342
30343,حنين,يبدو وكأنه مجموعة من العناصر اللذيذة! اعتادت أمي أن تصنع فطيرة تفاح ضجيجا كلما عدت إلى المنزل لعيد الشكر. كان أفضل شعور في العالم بتناوله.,لقد صنعت أمي فطائر التفاح بصلصة التفاح وزبدة التفاح ودور التفاح لذلك لدي الكثير لأتعلمه منها! ربما سأخصص تخصصي وهو التفاح المقرمش.,30343
30344,مندهش,هذا مدهش! انا سعيد جدا لك! ما نوع السيارة التي حصلوا عليك؟,أحضر لي أهلي سيارة جديدة اليوم. لقد شعرت بالذهول والصدمة لدرجة أنهم سيفعلون مثل هذا الشيء!,30344
30345,مندهش,يا سيارة جديدة هي سيارة جديدة! أنا أموت من الحرارة في سيارتي منذ تعطل مكيف الهواء. استمتع بالقيادة!,لقد حصلوا لي على فورد فوكس! إنه ليس كثيرًا ولكني كنت في أمس الحاجة إلى واحد للتجول في المدينة.,30345
30346,معد,هذا رائع! كم من الوقت تعتقد أن الأمر سيستغرق منك لبنائه؟,لا بد لي من تجميع الكمبيوتر.,30346
30347,معد,هل هذه هي المرة الأولى التي تجمع فيها جهاز كمبيوتر معًا؟,حوالي ساعتين. أنا على استعداد لإنجازه!,30347
30348,وحيد,آه ، أنا أعرف هذا الشعور جيدًا. تحركت عائلتي كثيرًا أثناء تواجدي في المدرسة الابتدائية ، لذلك ليس لدي الكثير من الأصدقاء على المدى الطويل. لا تقلق على الرغم من أنك ستكوّن صداقات في وظيفتك الجديدة بسهولة حتى أنك لن تتذكر أنه ليس لديك أصدقاء!,انتقلت مؤخرًا إلى مدينة جديدة لبدء وظيفة جديدة. لقد كنت مشغولاً للغاية لدرجة أنني لم أتمكن من تكوين صداقات جديدة هنا ولا أحد أعرفه يعيش هنا أيضًا.,30348
30349,وحيد,أعني نعم لا يمكن أن تؤذي؟ أنا متأكد من أنهم سيكونون متحمسين لمقابلتك والتعرف عليك بقدر ما سيكونون متحمسين. بالإضافة إلى من يدري؟ قد يكون أفضل صديق لك موجودًا هناك لكل ما تعرفه!,شكرا على الكلمات الايجابية. ربما ينبغي علي تكوين صداقات مع زملائي في العمل. أعني أنا أعيش عمليا في العمل.,30349
30350,خائب الامل,هذا سيء ، أليس كذلك؟ ما هو الخطأ مع em,ذهبت في موعد الليلة. كنت منزعجًا قليلاً من الطريقة التي انتهى بها الأمر,30350
30351,خائب الامل,هم؟ ذهبت في موعد مع أكثر من شخص ؟؟,لم يكونوا لطفاء ولا يريدون أي شيء لي,30351
30352,خائف,يمكن أن يكون شيء مخيف لرؤيته,لقد رأيت للتو بوبكات خارج منزلي.,30352
30353,خائف,أنا أحب القطط ولكن ليس هذا النوع من القطط,في الواقع يمكن ذلك. ليس لديهم عواء سيئة للغاية,30353
30354,وحيد,هذا يبدو وحيدا. هل لديك أصدقاء تلجأ إليهم؟,توفي زوجي العام الماضي ومع خروج أطفالي من المنزل غالبًا ما يكون الهدوء مخيفًا.,30354
30355,وحيد,حسنا هذا جيد. إذا كان بإمكانك العثور على هواية لشغل تلك الأمسيات ، فهذا أفضل.,لدي عدد قليل من الأصدقاء المقربين الذين أشعر بالامتنان الشديد لهم. إنها فقط ساعات المساء التي تصلني أكثر.,30355
30356,بالإحراج,أوه لا! هل تأذيت؟ لا تقلق عليهم حتى. يحدث لأفضل منا.,لذلك في اليوم الآخر من العمل كنت أسير إلى المطبخ وتعثرت وسقطت. رأى حفنة من الناس. شعرت كأنني أحمق.,30356
30357,بالإحراج,أنا سعيد لأنك بخير. إنه محرج للغاية. لقد فعلت ذلك من قبل ولكن على الأقل قمت بعمل نسخة احتياطية! يمكن للفخر أن يشفي والجسد يستغرق وقتًا أطول!,لم أتألم. لم يضحك أحد لكني ما زلت لا أصدق أنني لم أفعل ذلك.,30357
30358,مذعور,أراهن! ما زلت خائفة جدا من ركوب واحد.,كنت خائفًا جدًا من الذهاب في أول قطار أفعواني عندما كنت صغيراً.,30358
30359,مذعور,ربما يجب أن أتغلب على خوفي وأخيراً أركب واحدة.,بعد ذلك لم أعد خائفة. أنا أستمتع بهم قليلاً الآن.,30359
30360,ممتن,هذا حقا لطف منه. منذ متى و انتم اصدقاء؟,أنا سعيد لأن لدي أفضل صديق لي. هو دائما يتفقدني,30360
30361,ممتن,ماذا تحب أن تفعل من أجل المتعة يا رفاق؟,لقد كنا أصدقاء لبضع سنوات حتى الآن,30361
30362,خائب الامل,اوه هذا سيء جدا. أي نوع من المطاعم كان هذا؟,كان من المفترض أن أخرج لتناول العشاء مع عائلتي الليلة ولكن تم إغلاق المطعم,30362
30363,خائب الامل,دانغ ما كنت سأفعله لبعض الصينيين الحلو الآن. هل وجدت واحدة لاستبدالها؟,إنها صينية. نذهب هناك في نهاية كل أسبوع.,30363
30364,الآن,انا اسف لسماع ذلك. يجب أن يكون Adolph قد عاش حياة سعيدة بالرغم من ذلك.,لقد توفي مدرعتي اليوم ... RIP Adolph.,30364
30365,الآن,رجل. كيف كان الأمر مثل وجود أرماديلو كحيوان أليف؟,هو فعل! اعتاد أن يتدحرج في الفناء الخلفي كما لو كانت أرضه الخاصة. بارك الله روحه الاربعة.,30365
30366,الآن,هذا جدا محزن. هل كنت قريبًا منه؟,لقد فقدت جدي للتو قبل شهر.,30366
30367,الآن,أنا آسف لسماع هذا. كنت في حالة ذهول شديد عندما فقدت جدي أيضًا. فليرقد بسلام.,كنت قريبًا جدًا منه. كان جدي المفضل لدي وأنا أفتقده حقًا.,30367
30368,متفائل,يبدو أنها فرصة كبيرة بالنسبة لك. هل انت مستعد لها؟,لقد كنت أتدرب على المقابلة غدًا طوال هذا الأسبوع.,30368
30369,متفائل,حظًا سعيدًا ، أنا متأكد من أنك ستبلي بلاءً حسناً.,وية والولوج! أنا متفائل جدًا بأني سأحطم هذه المقابلة.,30369
30370,متضايق,ماذا في العالم. هل يتعاطون المخدرات؟,جيراني يدفعونني للجنون وهم في غاية الغرابة. قم بإحضار كراسي Cloud الضخمة على المنحدر الأمامي الصغير واستلقي جنبًا إلى جنب معًا. يبدو أنها قد تسقط إذا تحركت على الإطلاق.,30370
30371,متضايق,يا إلهي سأكون الفيديو بالتأكيد لول,يجلسون أيضًا على الطريق المزدحم عند الرصيف ويلعبون الترومبون. يكاد يكون مثل بعض برامج الواقع المجنون. ها ها.,30371
30372,فرح,ما هي الحلوى المكسيكية المفضلة لديك؟,هذا المكان المكسيكي به الآن مخبز. لا أستطيع الانتظار لتجربة بعض الحلويات المكسيكية,30372
30373,فرح,لم يكن لدي أي منهما. وآمل أن تستمتع بها!,لا اعرف بعد! ستكون المرة الأولى التي أجربها.,30373
30374,فرح,هذا جميل جدا! أنا لم أتزلج في عصر الراكون. هل حلبة التزلج جميلة؟,يتم بناء حلبة تزلج جديدة. يجب أن يتم ذلك في الوقت المناسب للتزلج الشتوي,30374
30375,فرح,هذا جيد! يمكنني البحث عنها والذهاب إلى الافتتاح الكبير أيضًا.,حتى الآن تبدو جميلة جدا!,30375
30376,موثوق,أوه بالتأكيد قمت بدورك للاستعداد. حظا سعيدا!,لقد كنت أتدرب طوال الأسبوع على المقابلة التي أجريها غدًا.,30376
30377,موثوق,ما هو هذا المنصب؟,لدي! أنا على استعداد لسحق هذا الشيء.,30377
30378,حنين,أنا أحب الذكريات مثل تلك وآمل أن تكون كلها ذكريات جيدة!,لقد وجدت زي المدرسة الثانوية القديم في منزل والدي. لقد أعادني حقًا إلى تلك الأوقات الممتعة.,30378
30379,حنين,أنا سعيد! من المضحك كيف يمكننا أن ننظر إلى الوراء ونتذكر الأوقات الجيدة!,بالنسبة للجزء الأكبر كانوا كذلك. أتذكر كره هذا الزي في ذلك الوقت. لكنها الآن مجرد ذكريات جيدة.,30379
30380,الثقة,هذا يبدو حقا لطيفا لدي القليل من الصديقات المقربين.,لا أعرف ما إذا كان لديك مجموعة مثل هذه ولكن لدي مجموعة من الصديقات اللواتي ألتقي معهن مرة واحدة في الأسبوع.,30380
