,Context,Response,Text,ID
20292,توقع,يبدو ممتعا أي نوع من البيرة تحب؟,نحن ذاهبون إلى أشفيل لبعض مصانع الجعة الجديدة,20292
20293,غاضب,هل كان عليك إصلاحه؟,كنت غاضبًا الأسبوع الماضي عندما توقفت سيارتي عن العمل. انها دائما تسبب لي المشاكل,20293
20294,غاضب,اوه آسف لسماع ذلك!,سأضطر إلى نهاية هذا الأسبوع,20294
20295,حانق,انا كرهتهم ايضا,كنت غاضبًا جدًا من الطريقة التي تم بها عرض فريق رعاة البقر كثيرًا عندما كنت أصغر سناً,20295
20296,حانق,لم يكونوا متأكدين,أشعر فقط أنها لم تكن ذات صلة منذ 20 عامًا ولكن تم جعلها ذات صلة بواسطة وسائل الإعلام,20296
20297,عاطفي,ما هي الأفلام التي كانت المفضلة لديك؟,أتذكر دائمًا قضاء الوقت مع أجدادي عندما أشاهد الأفلام الغربية القديمة,20297
20298,عاطفي,ما هي الأنواع الأخرى التي تحب مشاهدتها؟,ليس لدي فيلم محدد فقط النوع بشكل عام,20298
20299,بهيجة,هذا رائع! انا سعيد لأجلك,أنا سعيد حقًا كيف تسير حياتي الآن ليس هناك الكثير من الشكاوى!,20299
20300,بهيجة,اشكرك! آمل أن تحصل على قسط كبير من الراحة في ليلتك,شكرا لك أتمنى نفس الشيء بالنسبة لك!,20300
20301,وحيد,هذا جيد! أفترض أنها فعلت جيدا بعد ذلك؟,أنا فخور جدًا بدرجات بناتي في امتحاناتها السنوية.,20301
20302,وحيد,هذا مذهل. أستطيع أن أرى لماذا أنت فخور!,أحرزت تقدما في جميع الفئات.,20302
20303,معد,من الجيد دائمًا أن تكون مستعدًا.,ستبدأ المدرسة من جديد الأسبوع المقبل وأشعر أن لديّ كل ما أحتاجه جاهزًا.,20303
20304,معد,أنا متأكد من أن كل شيء سوف يسير على ما يرام.,نعم لقد شعرت بالتوتر حيال ذلك ولكن أعتقد أنه لا يوجد شيء آخر يمكنني فعله الآن ...,20304
20305,فخور,هو جيد. أنت ماهر.,تعطلت سيارتنا وكان هناك جهاز استشعار الصدمات الذي يجب استبداله كان الأمر مكلفًا للغاية للقيام بذلك في الميكانيكا ، لذا انتهى بي الأمر إلى إصلاحه بنفسي,20305
20306,فخور,أنا أفهم. أحيانًا أقوم أيضًا بإصلاح سيارتي لتوفير بعض المال.,لست ماهرًا ، فأنا رخيص فقط لم أرغب في إنفاق 500 دولار على شيء يمكنني إصلاحه مقابل 160 دولارًا,20306
20307,مشمئز,أنا أتفق معك تماما! يلعقون أعضائهم الخاصة ويأكلون أشياء من الأرض لماذا تريد تقبيلهم,أنا لا أحب الناس تقبيل كلابهم على أفواههم. أجد هذا مقرف.,20307
20308,مشمئز,أنا أعرف. أنا لا أقبل أي حيوانات مهما كنت أحب حيواناتي الأليفة لن أقبلها,لا أفهم لماذا لا يفكر الناس في ذلك قبل تقبيلهم على الفم. إنه لأمر غبي أن تفعله.,20308
20309,قلق,كيف سار الأمر؟ أنا دائمًا متوتر عند الذهاب إلى مكتب طبيب الأسنان حتى أتمكن من التواصل.,كنت متوترة الذهاب إلى الطبيب هذا الصباح. لم أشعر بالرغبة في الذهاب,20309
20310,قلق,حسنًا ، لقد نجحت في ذلك من خلال سعادتك للتأكد من أنك بصحة جيدة!,كان من الجيد أنني كرهت التواجد هناك رغم ذلك,20310
20311,ممتن,هل هو في حالة جيدة؟,أعطاني صديقي أريكته عندما انتقل. كان لطيفا منه,20311
20312,ممتن,مبروك رائعة على الأريكة الجديدة!,كان في حالة جيدة,20312
20313,حنين,أنا أيضا من الجميل أن يكون لدي ذكريات,أفكر في طفولتي كثيرًا في تلك الأيام التي أحبها حقًا,20313
20314,حنين,يا رجل أراهن أن هذا كان لطيفًا في ذلك الوقت,نعم ، كان في شارعي الكثير من الأطفال كنا نلعب بالخارج كل يوم,20314
20315,فرح,سمعت أنه من المفترض أن يكون جيدًا أكثر حداثة ولكن مثل الكلاسيكية أيضًا!,أنا من الضجيج الفائق للعبة Super Smash Bros الجديدة التي تبدو جيدة جدًا!,20315
20316,فرح,يخرج في ديسمبر أليس كذلك؟ سيكون هدية عطلة جيدة!,إنها بالتأكيد النسخة النهائية من اللعبة التي تبدو مذهلة,20316
20317,خائف,سيكون يستحق ذلك بالرغم من ذلك,استبدال سقفي. انها مكلفة جدا,20317
20318,خائف,نعم أعتقد أنه سيتعين عليك وضع الميزانية في المرة القادمة,نعم سيكون. أنا فقط لست مرتاحًا من الناحية المالية مع أجهزة الصراف الآلي.,20318
20319,متفائل,من أنت لاستئصال؟,لدي آمال كبيرة لهذا الموسم. أعتقد أن فريق كرة القدم الخاص بي سوف يؤدي بشكل جيد,20319
20320,متفائل,موسم كرة القدم دائمًا ما يكون مليئًا بالمرح.,أنا من محبي القديسين,20320
20321,خائب الامل,أوه ، هذا يمكن أن يكون مشددا جدا!,حصلت على البيتزا والطبقة كانت قليلة حقا.,20321
20322,خائب الامل,أشعر بالشيء نفسه لديّ معايير عالية لطعامي وما أدفع مقابله,نعم ، أعني أنني أفضل أن أدفع أكثر من الحصول على طبقة خفيفة من هذا القبيل.,20322
20323,موثوق,آه لطيف. أي رياضة؟,كنت أعرف أن فريقي سيفوز الأسبوع الماضي. كانوا يلعبون بشكل جيد,20323
20324,موثوق,لمن كنت تتجذر؟,كانت لعبة البيسبول,20324
20325,بهيجة,أوه ، واو كان جيدا,حصلت على كعكة كوستكو. لنفسي.,20325
20326,بهيجة,أي نوع من الكعكة,نعم. إنه لذيذ! الآن أنا فقط بحاجة لمعرفة كيفية حفظ هذا الشيء.,20326
20327,معد,يبدو أنك ملتزم بالمدرسة هذا رائع!,درست طوال الأسبوع من أجل امتحان أجريته هذا الصباح. كنت أعلم أنني سأفعل بشكل جيد,20327
20328,معد,استمروا في العمل الجيد وسوف يؤتي ثماره!,أحاول جاهدا,20328
20329,تأثرت,هل هو أحد تلك المطاعم حيث يطبخون أمامك مباشرةً؟,ذهبت إلى مطعم ياباني. أنا مندهش من عدم قيام أحد برمي سكين عبر المكان حتى الآن,20329
20330,تأثرت,أنا أحب تلك! خاصة عندما يصنعون جبلًا من البصل لول,نعم إنه كذلك. إنه دائمًا الكثير من المرح مع العائلة.,20330
20331,مذعور,أشعر بهذه الطريقة حول أي حجم عنكبوت.,أنا مرعوب للغاية من العناكب الكبيرة. ذات يوم كنت أخشى مغادرة المنزل لأنه كان هناك عنكبوت خارج الباب,20331
20332,مذعور,هل هي مجرد العناكب التي تخيفك؟,العناكب الصغيرة لسبب ما لا تخيفني. لكن تلك الكبيرة ذات الأرجل الطويلة ... يا إلهي,20332
20333,رعاية,هاهاها هذا مضحك حقًا القطط لديها ميل للقيام بذلك,أطعم هاتين القطتين كل يوم وهم دائمًا يصفرون في وجهي.,20333
20334,رعاية,هههههه ربما هم يشكرونك,نعم. إنهم يميلون للطعام ولكن بمجرد أن يحصلوا عليه فهم يصفرون.,20334
20335,فخور,يعمل لديك؟,حصل أخي على مكافأة في العمل. كنت حقا سعيدا معه,20335
20336,فخور,ماذا يفعل للعمل؟ المكافآت دائما لطيفة.,لا ، أتمنى لو فعل ذلك,20336
20337,وحيد,ماذا حدث,أشعر بالوحدة الليلة! من الصعب أن تضع قدمك وتعطي حباً قاسياً.,20337
20338,وحيد,يمكنني أن أفهم أنه لا يمكنك أن تكون ممسحة الأرجل على الإطلاق,أوه ، إنه نوع من الخصوصية ولكن شخصًا لا يعاملني بشكل صحيح ولا يمكنهم العيش هنا بعد الآن. من الصعب ألا تكون ممكّنًا عندما تحب الشخص ولكني لن أكون ممسحة بعد الآن,20338
20339,تأثرت,من الجيد جدًا تناول أي نوع من الطعام,طفل صديقي البالغ من العمر 8 سنوات يطبخ مثل الشيف رامزي الصغير.,20339
20340,تأثرت,أنا غيور جدا,يمكنها طهي جميع الأنواع. كان لدي 3 حصص من كل شيء!,20340
20341,متضايق,هل كان سيئا اليوم؟,حركة المرور مزعجة حيث أعيش. انها عشوائية جدا,20341
20342,متضايق,هل تعتقد أن السيارات ذاتية القيادة ستساعد؟,كان سيئا جدا حقا,20342
20343,متفائل,هذا رائع جيد بالنسبة لك منذ متى وأنت تتحدث,سأطلب من هذه الفتاة التي كنت أتحدث معها عبر الإنترنت لفترة من الوقت في موعد غرامي.,20343
20344,متفائل,حسنًا ، آمل أن يسير كل شيء على ما يرام بالنسبة لك,حوالي 6 أشهر الآن.,20344
20345,فخور,ذلك لطيف. كم عمره؟,اعتنى طفلي بأخته الصغيرة بنفسه أمس.,20345
20346,فخور,كن حذرا فهو لا يزال صغيرا جدا. يمكنه بسهولة القيام بأشياء غبية.,عمره 8 سنوات!,20346
20347,غاضب,رائع. إن MVA محبط للغاية للتعامل معه في بعض الأحيان.,اضطررت إلى تجديد رخصة القيادة الخاصة بي. بعد 3 أشهر قالوا لي إنهم فقدوا أوراقي.,20347
